id	ident	type	name	latitude_deg	longitude_deg	elevation_ft	iso_country	iso_region	municipality	icao_code	iata_code	gps_code	local_code
6910	06VA	small_airport	Mount Horeb Field	38.2490005493164	-78.8553009033203	1160	US	US-VA	Grottoes			06VA	06VA
15372	06WN	small_airport	Western Airpark	46.9249992370605	-122.553001403809	394	US	US-WA	Yelm			06WN	06WN
350921	06XA	small_airport	J & W Windy Hill Airport	33.445914	-96.57079	784	US	US-TX	Van Alstyne			06XA	06XA
6913	06XS	small_airport	Campbell Field	33.322933	-97.045019	546	US	US-TX	Aubrey			06XS	06XS
6914	06Y	small_airport	Herman Municipal Airport	45.8300018310547	-96.1605987548828	1068	US	US-MN	Herman			06Y	06Y
318194	07AA	small_airport	Pan Lake Strip Airport	61.695964	-149.954903	357	US	US-AK	Willow			07AA	07AA
514275	07AN	small_airport	Bro Majors Airfield	62.825556	-149.910807	1408	US	US-AK	Trapper Creek			07AN	07AN
6916	07AR	small_airport	Morrilton Airport	35.194339	-92.802473	300	US	US-AR	Morrilton			07AR	07AR
6918	07B	small_airport	Blue Hill Airport	44.4480018615723	-68.5697021484375	360	US	US-ME	Blue Hill			07B	07B
6920	07CL	small_airport	Richvale Airport	39.4976997375488	-121.771003723145	100	US	US-CA	Richvale			07CL	07CL
6921	07CO	small_airport	Comanche Creek Airport	39.263599395752	-104.427001953125	6620	US	US-CO	Kiowa			07CO	07CO
6924	07FA	medium_airport	Ocean Reef Club Airport	25.325399	-80.274803	8	US	US-FL	Key Largo		OCA	07FA	07FA
6927	07GA	small_airport	Alcovy Airport	33.674263	-83.764637	750	US	US-GA	Covington			07GA	07GA
519833	07GE	small_airport	Pope Pate Field	31.555662	-83.27849	335	US	US-GA	Ocilla			07GE	07GE
355064	07IA	small_airport	Hoskins Landing	40.647888	-95.02135	971	US	US-IA	Shambaugh			07IA	07IA
6931	07IN	small_airport	Gray Airport	39.5736999511719	-85.9139022827148	750	US	US-IN	Boggstown			07IN	07IN
6932	07K	small_airport	Central City Municipal - Larry Reineke Field	41.1125984192	-98.0516967773	1717	US	US-NE	Central City			07K	07K
6933	07KS	small_airport	Heape Field	37.7341995239258	-96.9366989135742	1321	US	US-KS	Augusta			07KS	07KS
6934	07KY	small_airport	Blue Lick Airport	38.0806007385254	-85.6932983398438	532	US	US-KY	Louisville			07KY	07KY
6938	07MD	small_airport	Baugher's Orchard Airport	39.6082992553711	-77.0519027709961	700	US	US-MD	Westminster			07MD	07MD
6940	07MI	small_airport	Scott Airstrip	43.864200592041	-85.0239028930664	1065	US	US-MI	Lake			07MI	07MI
6941	07MN	small_airport	Dairyview Airport	44.0550003051758	-95.9095001220703	1680	US	US-MN	Hadley			07MN	07MN
6942	07MO	small_airport	Lake Sexton Airport	38.655553	-93.624458	880	US	US-MO	Warrensburg			07MO	07MO
6943	07MT	small_airport	Glasgow Industrial Airport	48.421101	-106.528	2762	US	US-MT	Glasgow			07MT	07MT
6944	07N	small_airport	Bermudian Valley Airpark	40.0168	-77.003899	470	US	US-PA	Washington Township			K07N	07N
6945	07NC	small_airport	Hawks Meadow Airport	34.8331985473633	-80.7511978149414	625	US	US-NC	Waxhaw			07NC	07NC
324410	07NV	small_airport	Border Line Farm Airport	39.102239	-114.053472	5120	US	US-NV	Baker			07NV	07NV
6950	07OK	small_airport	Pleasant Valley Airport	34.6333999633789	-99.0336990356445	1322	US	US-OK	Snyder			07OK	07OK
6951	07OR	small_airport	Bruce's Airport	45.4217987060547	-122.620002746582	250	US	US-OR	Milwaukie			07OR	07OR
45747	07PN	small_airport	Folmar Airport	40.998889	-78.125278	1690	US	US-PA	Grassflat			07PN	07PN
6953	07TA	small_airport	Salaika Aviation Airport	29.240519	-95.344658	30	US	US-TX	Danbury			07TA	07TA
6956	07TS	small_airport	Cross-Country Estates Airport	30.625381	-97.571425	690	US	US-TX	Hutto			07TS	07TS
310114	07UT	small_airport	E Northrop Grumman Airport	41.716667	-112.447222	4480	US	US-UT	Howell			07UT	07UT
6958	07VA	small_airport	Alpha Hotel Airport	36.8195991516113	-78.7830963134766	350	US	US-VA	Clover			07VA	07VA
6959	07VT	small_airport	Meadow STOLport	44.4472007751465	-72.9147033691406	801	US	US-VT	Jericho			07VT	07VT
346208	07WY	small_airport	Stallions Airport	44.960084	-106.105925	4074	US	US-WY	Sheridan			07WY	07WY
6963	07Y	small_airport	Hill City-Quadna Mountain Airport	46.9555015563965	-93.5969009399414	1289	US	US-MN	Hill City			07Y	07Y
45248	08AK	small_airport	Fisher Airport	61.568743	-149.725757	200	US	US-AK	Big Lake			08AK	08AK
523547	08AN	small_airport	Base Camp Airstrip	61.704295	-149.212506	892	US	US-AK	Palmer			08AN	08AN
6966	08B	small_airport	Merrymeeting Field	44.0	-69.8871002197266	65	US	US-ME	Bowdoinham			08B	08B
6968	08CL	small_airport	Kistler Ranch Airport	37.858272	-120.552079	1025	US	US-CA	Jamestown			08CL	08CL
6969	08CO	small_airport	Terra Firma Airport	38.7324981689453	-104.041000366211	5600	US	US-CO	Rush			08CO	08CO
6971	08F	small_airport	City of Coalgate Airport	34.5317993164063	-96.2331008911133	615	US	US-OK	Coalgate			08F	08F
6972	08FA	small_airport	Duda Airstrip	26.5797996520996	-81.4837036132813	35	US	US-FL	La Belle			08FA	08FA
6973	08FD	small_airport	Sunniland Ranch Airport	27.3631000518799	-80.7727966308594	65	US	US-FL	Okeechobee			08FD	08FD
6974	08FL	small_airport	J. H. Hendrie Farms Airport	27.0844993591309	-81.3286972045898	103	US	US-FL	Lake Placid			08FL	08FL
6976	08GA	small_airport	Sapelo Island Airport	31.4258003234863	-81.2858963012695	12	US	US-GA	Darien			08GA	08GA
6977	08ID	small_airport	Symms Airport	43.5693016052246	-116.777000427246	2680	US	US-ID	Marsing			08ID	08ID
6980	08IS	small_airport	Hemmer RLA Restricted Landing Area	37.9777984619	-89.2029037476	400	US	US-IL	Du Quoin			08IS	08IS
6981	08KS	small_airport	Alderson Airport	39.0346984863281	-97.5800018310547	1250	US	US-KS	Bennington			08KS	08KS
6982	08KY	small_airport	Boss Airport	36.972599029541	-84.6260986328125	820	US	US-KY	Burnside			08KY	08KY
6984	08LL	small_airport	Sauer Airport	41.074423	-88.488693	665	US	US-IL	Dwight			08LL	08LL
6985	08LS	small_airport	Aeleron Airport	30.40829	-92.033444	51	US	US-LA	Sunset			08LS	08LS
6986	08MA	small_airport	Wormid Airport	42.2939987182617	-71.4962005615234	360	US	US-MA	Southborough			08MA	08MA
6988	08ME	small_airport	Lindbergh Airport	44.81539	-70.34851	554	US	US-ME	Avon			08ME	08ME
6991	08MO	small_airport	Twin Oaks Airport	37.395599	-94.283798	955	US	US-MO	Jasper			08MO	08MO
6992	08MS	small_airport	Midsouth Airpark	34.661506	-89.869628	345	US	US-MS	Coldwater			08MS	08MS
6993	08MT	small_airport	Matovich Airport	47.065679	-108.809624	3450	US	US-MT	Grass Range			08MT	08MT
6994	08N	small_airport	Keller Brothers Airport	40.291801	-76.328796	550	US	US-PA	Lebanon			08N	08N
6995	08NC	small_airport	Whiteheart Farm Airport	36.0676002502441	-80.4655990600586	750	US	US-NC	Lewisville			08NC	08NC
6996	08ND	small_airport	Brecht Strip	47.3231010437012	-102.097999572754	1990	US	US-ND	Golden Valley			08ND	08ND
6997	08NE	small_airport	Laurel Municipal Airport	42.430484	-97.078731	1467	US	US-NE	Laurel			08NE	08NE
345570	08NR	small_airport	Bell Mountain Airport	35.217541	-82.426	2150	US	US-NC	Zirconia			08NR	08NR
7000	08NY	small_airport	Md1 Airport	41.3680992126465	-74.5055999755859	650	US	US-NY	Middletown			08NY	08NY
7001	08OH	small_airport	Kenley Airport	41.2916984558105	-80.5636978149414	1230	US	US-OH	Hartford			08OH	08OH
7002	08OK	small_airport	Parks Airport	34.9314994812012	-95.25830078125	635	US	US-OK	Wilburton			08OK	08OK
327859	08OL	small_airport	Broken B Airport	35.408087	-98.605477	1518	US	US-OK	Hydro			08OL	08OL
7003	08OR	small_airport	Saxon Sycan Airport	42.838	-121.11509	4990	US	US-OR	Summer Lake			08OR	08OR
7006	08R	small_airport	Richmond Airport	41.489498	-71.620598	130	US	US-RI	West Kingston				08R
334331	08TN	small_airport	PTC Airport	35.298914	-86.474357	820	US	US-TN	Fayetteville			08TN	08TN
343404	08TT	small_airport	LZ Tango Charlie Airport	30.308803	-99.022228	2054	US	US-TX	Fredericksburg			08TT	08TT
7010	08TX	small_airport	Cross Wind Airport	32.85789	-97.744303	1040	US	US-TX	Weatherford			08TX	08TX
7011	08U	small_airport	Stevens-Crosby Airport	41.515701	-115.860001	6397	US	US-NV	Elko			K08U	08U
545821	08UT	small_airport	Pinelodge Runway	38.335017	-109.135176	7175	US	US-UT	La Sal			08UT	08UT
7012	08VA	small_airport	Springwood Airstrip	37.5540008544922	-79.7498016357422	1000	US	US-VA	Buchanan			08VA	08VA
322194	08XA	small_airport	Knolle Ranch Airport	30.479253	-96.504031	280	US	US-TX	Snook			08XA	08XA
7015	08XS	small_airport	Peterson Airport	29.1081008911133	-95.7774963378906	45	US	US-TX	Old Ocean			08XS	08XS
45270	09AK	small_airport	West Beaver Airport	61.589361	-149.847333	228	US	US-AK	Big Lake			09AK	09AK
7017	09AZ	small_airport	Stronghold Airport	31.924848	-110.040007	4970	US	US-AZ	St David			09AZ	09AZ
7019	09CL	small_airport	Alta Sierra Airport	39.1138000488281	-121.056999206543	2275	US	US-CA	Grass Valley			09CL	09CL
7020	09CO	small_airport	Cottonwood Field	38.055275	-103.650769	4180	US	US-CO	Rocky Ford			09CO	09CO
7021	09FA	small_airport	Placid Lakes Airport	27.2456	-81.413345	130	US	US-FL	Lake Placid			09FA	09FA
7022	09FD	small_airport	Cheryl-Lane Landings Airport	28.6711006164551	-82.0873031616211	71	US	US-FL	Bushnell			09FD	09FD
7024	09GA	small_airport	Sunbelt Strip	31.120995	-83.67063	230	US	US-GA	Moultrie			09GA	09GA
7026	09IA	small_airport	Skydive Iowa Airport	41.745441	-92.411547	820	US	US-IA	Brooklyn			09IA	09IA
7027	09ID	small_airport	Taylor Ranch Landing Area Airport	45.1039009094238	-114.855003356934	3835	US	US-ID	Moscow			09ID	09ID
7028	09II	small_airport	Gibbons Field	38.4472999572754	-86.4449996948242	880	US	US-IN	Valeene			09II	09II
7030	09IN	small_airport	Gordon Airport	41.123265	-85.42496	850	US	US-IN	Columbia City			09IN	09IN
7032	09KS	small_airport	Coffman Airport	38.7070007324219	-95.138298034668	970	US	US-KS	Wellsville			09KS	09KS
7035	09LL	small_airport	Pine Hill Airport	42.4681015014648	-88.7432022094727	1000	US	US-IL	Capron			09LL	09LL
7037	09MA	small_airport	Kallander Field	42.3042984008789	-71.5058975219727	403	US	US-MA	Southborough			09MA	09MA
7038	09ME	small_airport	Perrotti Skyranch Airfield	43.3408012390137	-70.8546981811523	260	US	US-ME	Berwick			09ME	09ME
7041	09MO	small_airport	Hogue Farm Airport	37.3783988952637	-93.3632965087891	1210	US	US-MO	Willard			09MO	09MO
523550	09MT	small_airport	Paint Creek Ranch Airport	45.909346	-113.763183	5060	US	US-MT	Sula			09MT	09MT
7042	09N	small_airport	Airhaven Airport	41.8325996398926	-73.8759994506836	450	US	US-NY	Staatsburg			09N	09N
7043	09NC	small_airport	William Irving Lewis Airport	35.3292999267578	-79.0299987792969	310	US	US-NC	Broadway			09NC	09NC
7044	09NE	small_airport	Summer Hill Farm Airport	41.3333015441895	-96.193603515625	1250	US	US-NE	Bennington			09NE	09NE
324843	09NR	small_airport	Dakota Air Ranch Airport	35.650122	-79.650311	561	US	US-NC	Ramseur			09NR	09NR
7047	09OK	small_airport	Ragtime Aerodrome	36.3544998168945	-95.863899230957	700	US	US-OK	Collinsville			09OK	09OK
7049	09PA	small_airport	Eagle Field	40.8269996643066	-77.9880981445313	1780	US	US-PA	Port Matilda			09PA	09PA
7051	09S	small_airport	Sullivan Lake State Airport	48.8409004211426	-117.283996582031	2614	US	US-WA	Metaline Falls			09S	09S
14580	09TA	small_airport	Lazy G Bar Ranch Airport	33.280768	-97.496703	923	US	US-TX	Decatur			K09T	09T
7052	09TE	small_airport	Running M Ranch Airport	32.262923	-97.863764	787	US	US-TX	Glen Rose			09TE	09TE
7054	09TS	small_airport	Pitcock Rosillos Mountain Ranch Airport	29.482400894165	-103.165000915527	3100	US	US-TX	Marathon			09TS	09TS
7055	09TX	small_airport	Smokey Mountain Ranch Airport	30.737626	-102.02332	2522	US	US-TX	Sheffield			09TX	09TX
7056	09VA	small_airport	Alum Ridge STOLport	36.9765014648438	-80.493896484375	2375	US	US-VA	Floyd			09VA	09VA
7060	09WI	small_airport	Parkway Farm Strip	44.0036010742188	-91.3076019287109	705	US	US-WI	Holmen			09WI	09WI
325323	0AA7	small_airport	Kalifornsky Meadows Airport	60.491537	-151.235253	65	US	US-AK	Kenai			0AA7	0AA7
7064	0AK0	small_airport	Scotts Airport	64.39214	-146.861823	800	US	US-AK	Salcha			0AK0	0AK0
7065	0AK1	small_airport	Anderson Lake Airport	61.616966	-149.320893	463	US	US-AK	Wasilla			0AK1	0AK1
45273	0AK2	small_airport	Yentna Bend Strip	61.725556	-150.678611	81	US	US-AK	Willow			0AK2	0AK2
7066	0AK3	small_airport	Parker Lake Airport	62.0359001159668	-150.494003295898	250	US	US-AK	Montana Creek			0AK3	0AK3
7067	0AK5	small_airport	Young Creek Airport	61.355352	-142.731832	1580	US	US-AK	May Creek			0AK5	0AK5
7068	0AK6	small_airport	Victory Airport	61.80108	-147.945156	1800	US	US-AK	Victory Bible Camp			0AK6	0AK6
7069	0AK7	small_airport	Bradley Lake Hydroelectric Project Airstrip	59.776005	-150.963285	18	US	US-AK	Homer			0AK7	0AK7
7071	0AK9	small_airport	Falcon Lake Strip	61.3325996398926	-150.059005737305	110	US	US-AK	Point Mackenzie			0AK9	0AK9
7073	0AL1	small_airport	Resort Airport	30.4438991546631	-87.6568984985352	97	US	US-AL	Foley			0AL1	0AL1
7077	0AL5	small_airport	Flomaton Airport	31.0321998596191	-87.252799987793	247	US	US-AL	Flomaton			0AL5	0AL5
7081	0AL9	small_airport	Wilson Creek Airport	34.850546	-87.633513	590	US	US-AL	Florence			0AL9	0AL9
7084	0AR2	small_airport	Mission Field-Marotti Memorial Airport	35.18853	-90.30359	217	US	US-AR	Crawfordsville			0AR2	0AR2
7094	0AZ2	small_airport	Western Sky Airport	33.778166	-113.640625	1930	US	US-AZ	Salome			0AZ2	0AZ2
7095	0AZ4	small_airport	Flying Bucket Ranch Airport	32.9823	-112.287003	1505	US	US-AZ	Maricopa			0AZ4	0AZ4
7096	0AZ5	small_airport	Castle Well Airport	33.865944	-112.603265	2080	US	US-AZ	Morristown			0AZ5	0AZ5
7099	0B2	small_airport	Brewer Airport	44.763699	-68.767799	124	US	US-ME	Brewer			K0B2	0B2
7100	0B7	small_airport	Warren-Sugarbush Airport	44.117724	-72.826867	1470	US	US-VT	Warren			K0B7	0B7
7101	0C1	small_airport	Triple R Airport	39.487801	-94.780502	1000	US	US-MO	Dearborn			K0C1	0C1
7102	0C2	small_airport	Hinckley Airport	41.770901	-88.7034	760	US	US-IL	Hinckley			K0C2	0C2
7103	0C5	small_airport	Canadian Lakes Airport	43.575666	-85.284182	960	US	US-MI	Canadian Lakes			K0C5	0C5
7104	0C7	small_airport	Grandpas' Farm Mendota Airport	41.521999	-89.132599	727	US	US-IL	Mendota			IL22	IL22
7105	0C8	small_airport	Cushing Field Ltd Airport	41.51885	-88.605079	640	US	US-IL	Newark			K0C8	0C8
7110	0CA3	small_airport	Crawford Airport	34.587502	-120.013	570	US	US-CA	Santa Ynez			0CA3	0CA3
7111	0CA4	small_airport	Shepherd Farm Airport	34.6222	-120.065002	660	US	US-CA	Santa Ynez			0CA4	0CA4
7112	0CA5	small_airport	Hoffman Private Airport	33.1431007385254	-116.745002746582	3100	US	US-CA	Santa Ysabel			0CA5	0CA5
7113	0CA6	small_airport	Emory Ranch Airport	32.7494444	-116.0161111	480	US	US-CA	Ocotillo			0CA6	0CA6
7116	0CA9	small_airport	Blech Ranch Airport	35.592797	-120.338058	1140	US	US-CA	Shandon			0CA9	0CA9
7119	0CD2	small_airport	Foxx Valley Airport	38.6525001526	-104.23400116	5800	US	US-CO	Yoder			0CD2	0CD2
7122	0CD5	small_airport	Piñon Canyon Airport	37.490501	-104.143997	5686	US	US-CO	Model			0CD5	0CD5
7124	0CD7	small_airport	Fox Hole Airport	40.003917	-105.07185	5135	US	US-CO	Lafayette			0CD7	0CD7
7127	0CL0	small_airport	Yosemite Hidden Lake Ranch Airport	37.1180000305	-119.913002014	500	US	US-CA	Raymond			0CL0	0CL0
7128	0CL1	small_airport	Krey Field Airport	34.5694007874	-117.555999756	3042	US	US-CA	Adelanto			0CL1	0CL1
7130	0CL3	small_airport	John Nichols Field Airport	32.633457	-116.890565	490	US	US-CA	Jamul			0CL3	0CL3
7133	0CL6	small_airport	Bohunk's Airpark	34.694584	-118.277106	2410	US	US-CA	Lancaster			0CL6	0CL6
7135	0CL8	small_airport	Tera Ultralightport	35.591104	-117.631323	2510	US	US-CA	Ridgecrest			0CL8	0CL8
322308	0CN1	small_airport	Fiorini Ranch Airport	37.452178	-120.764758	140	US	US-CA	Delhi			0CN1	0CN1
324643	0CN2	small_airport	Sutter Butte Dusters Airport	39.228622	-121.688265	67	US	US-CA	Live Oak			0CN2	0CN2
7138	0CO1	small_airport	Dave's Airport	40.0332984924	-105.124000549	5170	US	US-CO	Louisville			0CO1	0CO1
7139	0CO2	small_airport	Crested Butte Airpark	38.851918	-106.928341	8980	US	US-CO	Crested Butte		CSE	0CO2	0CO2
7143	0CO6	small_airport	Flying M & M Ranch Airport	38.2193984985	-108.212997437	8000	US	US-CO	Norwood			0CO6	0CO6
7145	0CO8	small_airport	Cartwheel Airport	40.2083015442	-105.013000488	5010	US	US-CO	Mead			0CO8	0CO8
7146	0CO9	small_airport	Van Treese Airport	37.6582984924	-106.033996582	7613	US	US-CO	Monte Vista			0CO9	0CO9
7158	0D7	small_airport	Ada Airport	40.7906	-83.829102	949	US	US-OH	Ada			K0D7	0D7
315634	0D9	small_airport	Air Park North	44.958035	-84.958859	1170	US	US-MI	Elmira			MI30	MI30
7159	0E9	small_airport	Corydon Airport	40.754734	-93.242447	1020	US	US-IA	Corydon			K0E9	0E9
7161	0FA1	small_airport	Ott's Landing Airport	27.3039	-81.880403	65	US	US-FL	Arcadia			0FA1	0FA1
7162	0FD0	small_airport	The 2A Ranch Airport	29.26757	-81.223331	40	US	US-FL	Ormond Beach			0FD0	0FD0
7165	0FD3	small_airport	Dugger Field	30.4964008331299	-86.0938034057617	70	US	US-FL	Freeport			0FD3	0FD3
7167	0FD5	small_airport	Breezy Knoll Airport	30.8201999664307	-86.3443984985352	235	US	US-FL	Defuniak Springs			0FD5	0FD5
7169	0FD9	small_airport	Joy Farms Airport	30.652099609375	-86.1093978881836	290	US	US-FL	Defuniak Springs			0FD9	0FD9
7170	0FL0	small_airport	Harper's Fly-In Ranch Airport	26.707834	-81.175549	30	US	US-FL	Clewiston			0FL0	0FL0
7176	0FL6	small_airport	Stanchester Airport	27.806199	-82.141365	96	US	US-FL	Lithia			27FA	27FA
7179	0FL9	small_airport	Mc Daniel Ranch Inc. Airport	26.393051	-81.02874	18	US	US-FL	Clewiston			0FL9	0FL9
7180	0G0	small_airport	North Buffalo Suburban Airport	43.103199	-78.7033	588	US	US-NY	Lockport			K0G0	0G0
7182	0GA0	small_airport	Halls Flying Ranch Airport	33.356201171875	-84.3671035766602	800	US	US-GA	Hampton			0GA0	0GA0
7183	0GA1	small_airport	Mustang Field	34.4779014587402	-82.897102355957	693	US	US-GA	Hartwell			0GA1	0GA1
7184	0GA2	small_airport	Airnautique, Inc. Airport	34.3778991699219	-82.9457015991211	720	US	US-GA	Hartwell			0GA2	0GA2
7185	0GA3	small_airport	Ayresouth Airport	33.7700996398926	-85.0607986450195	1287	US	US-GA	Temple			0GA3	0GA3
7186	0GA4	small_airport	Paradise Falls Airport	33.812901	-83.505699	736	US	US-GA	Good Hope				
7188	0GA6	small_airport	Sunset Strip	33.7333984375	-83.8188018798828	780	US	US-GA	Jersey			0GA6	0GA6
7190	0GA8	small_airport	Paso Fino Farm Airport	30.88031	-83.414443	200	US	US-GA	Valdosta			0GA8	0GA8
7191	0GA9	small_airport	Roberta Industrial Park Airport	32.7139015197754	-84.0274963378906	505	US	US-GA	Roberta			0GA9	0GA9
7192	0GE0	small_airport	Pinewood Airport	33.7821006774902	-84.8007965087891	1085	US	US-GA	Douglasville			0GE0	0GE0
7193	0GE1	small_airport	Crystal Lake Airpark	31.6655006408691	-83.4470977783203	327	US	US-GA	Irwinville			0GE1	0GE1
7194	0GE3	small_airport	Lookout Mountain Airport	34.904701	-85.459702	563	US	US-GA	Wildwood			0GE3	0GE3
7195	0GE4	small_airport	Pecan Patch Airstrip	33.3314018249512	-84.2667007446289	860	US	US-GA	Sunnyside			0GE4	0GE4
7196	0GE5	small_airport	Mountain Airpark	34.5617980957031	-83.7135009765625	1438	US	US-GA	Cleveland			0GE5	0GE5
7197	0GE7	small_airport	Carpenter Airport	33.5203018188477	-82.3724975585938	450	US	US-GA	Appling			0GE7	0GE7
7198	0GE9	small_airport	Pegasus Ranch Airport	32.6939010620117	-81.7985992431641	230	US	US-GA	Rocky Ford			0GE9	0GE9
7199	0H7	small_airport	Kahoka Municipal Airport	40.4216	-91.706299	700	US	US-MO	Kahoka			K0H7	0H7
7200	0I2	small_airport	Brazil Clay County Airport	39.4767	-87.099701	645	US	US-IN	Brazil			K0I2	0I2
7205	0IA4	small_airport	Sharar Field	41.027897	-91.063442	700	US	US-IA	Mediapolis			0IA4	0IA4
7206	0IA5	small_airport	Moore Private Airport	40.872200012207	-93.2627029418945	1060	US	US-IA	Millerton			0IA5	0IA5
7209	0IA8	small_airport	Hannen Airport	42.2280006408691	-91.7509994506836	925	US	US-IA	Center Point			0IA8	0IA8
7211	0ID0	small_airport	South Fork Ranch Airport	43.6063995361328	-115.107002258301	4861	US	US-ID	Featherville			0ID0	0ID0
7212	0ID1	small_airport	Ziggy's Airport	42.6412010192871	-114.605003356934	3225	US	US-ID	Filer			0ID1	0ID1
7213	0ID2	small_airport	Flying Joseph Ranch Airport	44.4429016113	-113.773002625	5600	US	US-ID	May			0ID2	0ID2
7214	0ID3	small_airport	Coyote Run Airport	43.0758018493652	-115.672996520996	3150	US	US-ID	Mountain Home			0ID3	0ID3
